Date,Miners_Revenue,Difficuly,Cost_Per_Transaction,Average_Block_Size,Total_Bitcoins,Average_Transaction_Confirmation_time
14/01/2019,6784730.48244000000,5862614531725.31,20.768417535000,0.9566479664430,17482112.5,10.85
13/01/2019,6266417.92080623000,5618595848850.00,22.550237761415,0.8533708905109,17480250,11.25
12/01/2019,6352381.99386000000,5618595848850.00,22.566027928300,0.8967146594200,17476900,11.25
11/01/2019,6853670.72486000000,5618595848853.00,22.225334092800,0.9831647027030,17476812.5,11.45
10/01/2019,7609635.02307813000,5618595848850.00,23.076422779972,0.9708718205128,17474962.5,11.6
09/01/2019,8367487.84754000000,5618595848850.00,26.225765531900,0.8841378109760,17471362.5,11.6
08/01/2019,8610282.07595000000,5618595848853.00,27.031815737400,0.8679300000000,17470962.5,13.15
07/01/2019,7286414.81783128000,5618595848850.00,25.165486004805,0.9847527446809,17468850,8.233333333
06/01/2019,6974865.18403000000,5618595848850.00,26.979774193400,0.8266753900710,17465762.5,8.233333333
05/01/2019,7929513.78502000000,5618595848853.00,29.901029386300,0.8129458220860,17465325,13.1
04/01/2019,7115351.21898818000,5618595848850.00,25.252158550133,0.9591987583893,17463287.5,13.4
03/01/2019,7564081.63724000000,5618595848850.00,25.991978575900,0.9662223419350,17460225,13.4
02/01/2019,7368988.35595000000,5618595848853.00,27.122181982600,0.9478606622520,17459487.5,11.95
01/01/2019,7012103.64869832000,5618595848850.00,29.835057157620,0.8017789463087,17457600,15.5
31/12/2018,7406437.58920000000,5248509606850.00,28.520962358900,0.8883939806450,17454675,15.5
30/12/2018,8485747.74684000000,5106422924660.00,31.705946244100,0.7624867897730,17453800,12.075
29/12/2018,6745781.21785835000,5106422924660.00,25.457699516410,0.9737101376812,17451600,13
28/12/2018,7882682.24020000000,5106422924660.00,25.570957125500,0.9305440299400,17449125,13
27/12/2018,8214950.87774000000,5106422924660.00,27.381344169500,0.8856214080460,17447787.5,8.383333333
26/12/2018,7478293.74229318000,5106422924660.00,26.584290155856,0.8895805477707,17445612.5,10.35
25/12/2018,7649829.92718000000,5106422924660.00,28.861619332000,0.8219111761010,17443625,10.35
24/12/2018,8035501.83939000000,5106422924660.00,29.510063788400,0.9327353552630,17441662.5,17.1
23/12/2018,8916949.29743681000,5106422924660.00,35.508576731682,0.7404681931818,17438075,10.08333333
22/12/2018,8628688.41201000000,5106422924660.00,34.347686500900,0.8065391714290,17437562.5,10.08333333
21/12/2018,7151635.29052000000,5106422924660.00,25.488029746500,1.0483462857100,17435375,13.35
20/12/2018,6721946.32294331000,5106422924660.00,23.399158023703,1.1391950222222,17432562.5,15.375
19/12/2018,7217876.41407000000,5106422924660.00,23.869270397600,1.0847646711400,17431937.5,15.375
18/12/2018,5802769.46107000000,5621092245587.73,21.794848583300,1.0783952968800,17430075,9.75
17/12/2018,6740883.10593796000,5646403851530.00,22.558113351174,0.9907794375000,17427062.5,15.35
16/12/2018,4750978.91291000000,5646403851530.00,20.979977800700,1.0199195565200,17426475,15.35
15/12/2018,6066378.70445000000,5646403851535.00,23.076695759100,0.9418543959730,17425037.5,13.1
14/12/2018,5982323.51585555000,5646403851530.00,21.690724529119,1.0586851301370,17421550,7.5
13/12/2018,5653823.06385000000,5646403851530.00,21.063188054100,1.0842570229000,17421350,7.5
12/12/2018,5270463.56845000000,5646403851535.00,20.160672811700,1.1335625000000,17419712.5,11.75
11/12/2018,5337996.89872892000,5646403851530.00,21.225736911765,1.0766729200000,17418212.5,9.15
10/12/2018,5543093.34747000000,5646403851530.00,21.455502152000,1.1411542741900,17416012.5,9.15
09/12/2018,5705487.75609000000,5646403851535.00,23.915461590100,0.9488416250000,17415100,18.275
08/12/2018,5447972.13209918000,5646403851530.00,23.573681684866,0.9707010472441,17413500,20.975
07/12/2018,4959282.00473000000,5646403851530.00,19.533191558300,1.2222913684200,17411912.5,20.975
06/12/2018,6422799.81460000000,5646403851535.00,22.966951356300,1.0919297703700,17410487.5,27.26666667
05/12/2018,6291958.87095126000,5646403851530.00,24.529958444416,1.0367680846154,17408800,16.71666667
04/12/2018,6958363.40458000000,5646403851530.00,25.753688731100,1.0834596159400,17407175,16.71666667
03/12/2018,5777217.66638000000,6194015746026.25,24.006522557000,1.1010282456100,17404962.5,10.78333333
02/12/2018,5968275.42689432000,6653303141400.00,26.802869799636,1.0052717631579,17404025,15.35833333
01/12/2018,6509108.17643000000,6653303141400.00,26.914157200300,1.0684384032300,17402600,15.35833333
30/11/2018,5352395.99184000000,6653303141406.00,21.396147186900,1.2097913663400,17401050,12.01666667
29/11/2018,5723625.76989976000,6653303141400.00,23.245415877689,1.2021301142857,17399437.5,14.9
28/11/2018,6211551.65298000000,6653303141400.00,24.411103110100,1.1119684406800,17398475,14.9
27/11/2018,6283605.98769000000,6653303141406.00,23.399753429500,1.0712540381700,17397000,18.875
26/11/2018,5473562.85458386000,6653303141400.00,21.292773162054,1.1861641891892,17395362.5,10.55
25/11/2018,6192219.68960000000,6653303141400.00,25.881146928800,1.0105540472400,17393937.5,10.55
24/11/2018,7809122.34535000000,6653303141406.00,31.234365444500,0.9802742377620,17392387.5,15.85
23/11/2018,6900149.06328676000,6653303141400.00,24.942160968482,1.1310965840000,17390600,15.9
22/11/2018,7114929.81887000000,6653303141400.00,26.736197067700,1.2184553114800,17388400,15.9
21/11/2018,6176914.17717000000,6653303141406.00,24.228703694100,1.2135462190500,17387512.5,22.925
20/11/2018,7923554.71569229000,6653303141400.00,26.976558340230,1.2037403030303,17386200,14.48333333
19/11/2018,8565705.29353000000,6653303141400.00,31.965045820400,1.1007119523800,17384550,14.48333333
18/11/2018,8720411.74296000000,6653303141406.00,36.364898449800,0.9542746991870,17382887.5,12.9
17/11/2018,10338423.72850620000,6653303141400.00,38.191020153106,0.9142488689655,17381437.5,10.41666667
16/11/2018,9020655.43233000000,7175974755380.00,31.861147173400,1.1581735952400,17379625,10.41666667
15/11/2018,9131131.58594000000,7184404942702.00,31.321950384900,1.1936450708700,17377362.5,8.1
14/11/2018,10486098.12337940000,7184404942700.00,35.221224311955,1.0947766666667,17376462.5,10.6
13/11/2018,9673254.19354000000,7184404942700.00,34.651290276300,1.1100032666700,17374775,10.6
12/11/2018,11326127.08090000000,7184404942702.00,37.753001876200,1.0668775714300,17371837.5,14.225
11/11/2018,11660743.77225100000,7184404942700.00,47.211209202971,0.8740622945205,17371525,14.45
10/11/2018,10584955.88530000000,7184404942700.00,41.920783390400,0.9555543129770,17369700,14.45
09/11/2018,10321706.72160000000,7184404942702.00,36.357351711900,1.1351957795300,17368062.5,12.3
08/11/2018,9902899.04333268000,7184404942700.00,35.673652969350,1.1699656115703,17366312.5,7.933333333
07/11/2018,10758522.34740000000,7184404942700.00,36.626751916400,1.1441608461500,17364962.5,7.933333333
06/11/2018,10436213.87790000000,7184404942702.00,36.560439017200,1.0720384375000,17363337.5,17.1
05/11/2018,11736833.13207360000,7184404942700.00,39.551915388881,1.0434028811189,17360787.5,10.66666667
04/11/2018,9909549.94869000000,7184404942700.00,43.799696564800,1.0351873658500,17359937.5,10.66666667
03/11/2018,12893634.88290000000,7184404942702.00,51.664642668400,0.8855505031060,17358400,10.43333333
02/11/2018,11791348.73135500000,7184404942700.00,39.340164186713,1.1170549300699,17355262.5,15.4
01/11/2018,12319622.95160000000,7183013626020.00,43.695748229400,0.9794552077920,17354600,15.4
31/10/2018,12962284.68890000000,7182852313938.00,44.963749818500,0.9182929631900,17352675,8.233333333
30/10/2018,12343537.16095200000,7182852313940.00,43.293035680046,0.9436649090909,17349750,9.216666667
29/10/2018,11773496.66110000000,7182852313940.00,43.645308915000,0.9838206095890,17348712.5,9.216666667
28/10/2018,11390873.43590000000,7182852313938.00,51.809667224300,0.8282876142860,17346887.5,15.375
27/10/2018,11140721.61388330000,7182852313940.00,46.603758236214,0.9138743014706,17344237.5,13.325
26/10/2018,11687812.01590000000,7182852313940.00,46.196520248500,1.0580473356600,17343437.5,13.325
25/10/2018,11207341.45910000000,7182852313938.00,44.019581613000,1.0354302992700,17341650,15.85
24/10/2018,9185666.64055766000,7182852313940.00,36.151090123451,1.1416565752212,17338712.5,10.11666667
23/10/2018,12584228.61090000000,7182852313940.00,49.649174084200,0.9322604155840,17338525,10.11666667
22/10/2018,12699337.84290000000,7182852313938.00,49.738128193700,0.9165395677420,17336600,11.325
21/10/2018,11177638.22305490000,7182852313940.00,52.848103936337,0.8235401159420,17333212.5,14.575
20/10/2018,11691729.24380000000,7182852313940.00,51.319804775800,0.8878854895100,17332937.5,14.575
19/10/2018,11629773.63000000000,7182852313938.00,45.817897418100,1.0181478450700,17331150,11.16666667
18/10/2018,11365265.46854350000,7427362643330.00,44.400597991739,0.9962080507246,17327675,7.883333333
17/10/2018,11502916.70060000000,7454968648260.00,44.180474495400,1.0492078043500,17327650,7.883333333
16/10/2018,11259236.32220000000,7454968648263.00,43.646033493400,1.0662738148100,17325925,14.425
15/10/2018,13207214.20585920000,7454968648260.00,48.954227616079,0.9437609567901,17324237.5,7.216666667
14/10/2018,9054868.80625000000,7454968648260.00,47.343491319400,0.9573020877190,17322150,7.216666667
13/10/2018,11117559.48960000000,7454968648263.00,54.206348652800,0.8620221914890,17320787.5,19.575
12/10/2018,10340801.31851470000,7454968648260.00,42.524288445783,1.1285030227273,17319025,12.23333333
11/10/2018,12534246.12960000000,7454968648260.00,47.755512615300,0.9208256352200,17316637.5,12.23333333
10/10/2018,11916022.17380000000,7454968648263.00,48.647746121800,0.8969055208330,17315387.5,11.925
09/10/2018,10819341.66238450000,7454968648260.00,45.871491221072,0.9664135230769,17313587.5,11.925
08/10/2018,11279998.43370000000,7454968648260.00,45.476346385200,0.9651775555560,17311112.5,11.925
07/10/2018,11727102.61900000000,7454968648263.00,53.370269188400,0.8318934788730,17310275,6.433333333
06/10/2018,10527206.71483050000,7454968648260.00,48.468695163955,0.9221018800000,17308500,8.925
05/10/2018,10814043.71000000000,7454968648260.00,44.189636726100,0.9631108846150,17305562.5,8.925
04/10/2018,12429603.12250000000,7364268059355.90,51.117603534100,0.7986400533330,17305312.5,12.95
03/10/2018,12003041.51485180000,7152633351910.00,49.318920168183,0.8382256689655,17303437.5,7.216666667
02/10/2018,11407332.65840000000,7152633351910.00,46.603911633500,1.0153358029200,17300037.5,7.216666667
01/10/2018,13160999.44670000000,7152633351906.00,54.200640172700,0.8571059177220,17299912.5,11.8
30/09/2018,13520452.40146840000,7152633351910.00,64.936614002538,0.6267113067485,17297937.5,7.9
29/09/2018,12571059.90030000000,7152633351910.00,57.575879253200,0.6933836052630,17294525,7.9
28/09/2018,13046981.40480000000,7152633351906.00,51.317781319000,0.8551686688310,17294000,11.5
27/09/2018,11811663.08111720000,7152633351910.00,47.496292839634,0.8770312307692,17292075,10.75
26/09/2018,11369486.08660000000,7152633351910.00,46.610199308000,0.8980053525180,17288987.5,10.75
25/09/2018,13676604.30320000000,7152633351906.00,54.247913845100,0.7682407810650,17288550,11.625
24/09/2018,12554837.94844040000,7152633351910.00,51.586391159488,0.8071140202703,17286437.5,14.15
23/09/2018,12679234.02600000000,7152633351910.00,63.295214263100,0.6556334400000,17283450,14.15
22/09/2018,13124461.71120000000,7152633351906.00,58.192055898600,0.7320389032260,17282712.5,15.95
21/09/2018,12165754.71451170000,7152633351910.00,44.554880643219,1.0123017291667,17280775,11
20/09/2018,12472948.47430000000,7031329605790.00,49.169203285700,0.8150611168830,17277925,11
19/09/2018,12463162.53580000000,7019199231177.00,49.646715566900,0.8044372435900,17277050,20.51666667
18/09/2018,11443545.95419300000,7019199231180.00,45.881178725560,0.9363135140845,17275100,17.11666667
17/09/2018,10912753.52630000000,7019199231180.00,45.441027042700,0.9076478296300,17272375,17.11666667
16/09/2018,11344822.24470000000,7019199231177.00,63.208338643400,0.6273283956830,17271637.5,12.55
15/09/2018,11500218.90465320000,7019199231180.00,54.485073291230,0.7898590571429,17269900,28.95
14/09/2018,10861356.28410000000,7019199231180.00,48.651091978200,1.0574850000000,17266862.5,28.95
13/09/2018,12063757.55830000000,7019199231177.00,51.508514012300,0.8190589527030,17266500,11.93333333
12/09/2018,13463775.46912720000,7019199231180.00,57.179519118031,0.7090511607143,17264650,9.916666667
11/09/2018,11243810.47140000000,7019199231180.00,47.328211235500,0.9418213829790,17261337.5,9.916666667
10/09/2018,10753469.61360000000,7019199231177.00,48.250830604900,0.8990617555560,17260787.5,8.65
09/09/2018,13080457.35858490000,7019199231180.00,67.785980808039,0.6160291165644,17259100,14.25
08/09/2018,12056257.73260000000,7019199231180.00,58.975569553200,0.7105398000000,17255812.5,14.25
07/09/2018,12425079.41520000000,6971177230937.86,53.837165454300,0.8899113355260,17255187.5,17.375
06/09/2018,12250781.55326150000,6727225469720.00,48.563914173263,0.8880372066667,17253287.5,8.45
05/09/2018,11962954.21450000000,6727225469720.00,48.535783113600,1.0084439318200,17250300,8.45
04/09/2018,11716417.73500000000,6727225469723.00,50.444181150800,0.9576707380950,17249762.5,11.93333333
03/09/2018,13221829.90427090000,6727225469720.00,59.318115112679,0.8467524861111,17248187.5,13.16666667
02/09/2018,13164449.08120000000,6727225469720.00,70.343578942500,0.6489967291670,17244800,13.16666667
01/09/2018,13539458.24810000000,6727225469723.00,63.466904707000,0.7692960529800,17244587.5,12.05
31/08/2018,13715513.65665940000,6727225469720.00,57.852813682783,0.8091812903226,17242700,7.7
30/08/2018,13512459.52250000000,6727225469720.00,58.396651220400,0.8177508181820,17239300,7.7
29/08/2018,12423621.45810000000,6727225469723.00,52.308223125500,0.9078861798560,17238837.5,10.375
28/08/2018,13671393.35475450000,6727225469720.00,57.433417863268,0.8798807581699,17237100,6.6
27/08/2018,15757726.01640000000,6727225469720.00,70.455190186500,0.7015496378380,17233787.5,6.6
26/08/2018,14616492.46720000000,6727225469723.00,84.612134898100,0.5697155028900,17232875,12.3
25/08/2018,11462792.44531930000,6727225469720.00,58.358580823334,0.7635516888889,17230712.5,11.75
24/08/2018,12067487.56090000000,6505039002080.00,54.890140282900,0.8207105342470,17228250,11.75
23/08/2018,12109214.18260000000,6389316883512.00,55.712458052400,0.7683911543620,17227200,12.375
22/08/2018,13754538.29512000000,6389316883510.00,58.282929774742,0.7748982625000,17225337.5,12.875
21/08/2018,12000750.79510000000,6389316883510.00,55.105685151000,0.7797866891890,17222712.5,12.875
20/08/2018,12251866.12250000000,6389316883512.00,56.989930005900,0.8181815733330,17221487.5,8.483333333
19/08/2018,11859087.97866200000,6389316883510.00,70.649104180664,0.6195280758621,17219612.5,9.15
18/08/2018,12979347.07150000000,6389316883510.00,67.977830526100,0.5900602250000,17217162.5,9.15
17/08/2018,12467282.79200000000,6389316883512.00,53.325931341400,0.8330294539470,17215800,10.95
16/08/2018,12659503.85334330000,6389316883510.00,54.488147947332,0.7619473164557,17213900,9.45
15/08/2018,12945905.19350000000,6389316883510.00,52.611515583300,0.7910671552800,17211662.5,9.45
14/08/2018,10446684.92810000000,6389316883512.00,42.188032275400,1.0117929191200,17209912.5,18.175
13/08/2018,12178415.47356530000,6389316883510.00,53.619644926452,0.9064968733333,17208212.5,7.533333333
12/08/2018,12308443.93270000000,6389316883510.00,74.576742763900,0.5845467419350,17206137.5,7.533333333
11/08/2018,13261117.57700000000,6197839919507.60,68.911117227600,0.6115109176470,17204400,13.3
10/08/2018,14364533.28892650000,5949437371610.00,63.041048402205,0.7923781193182,17200612.5,13.325
09/08/2018,12046723.13800000000,5949437371610.00,54.184949749300,0.8043556644300,17200075,13.325
08/08/2018,12792695.74820000000,5949437371610.00,54.365056237100,0.8129577898090,17198212.5,19.725
07/08/2018,13496173.29060210000,5949437371610.00,57.092585126346,1.0164584370861,17195087.5,10.63333333
06/08/2018,11517945.75000000000,5949437371610.00,53.259045615500,1.0509867022900,17194350,10.63333333
05/08/2018,14016460.00000000000,5949437371610.00,81.960156486200,0.5781053687500,17192712.5,11.3
04/08/2018,16086605.40561420000,5949437371610.00,83.934348370340,0.5740821761364,17189575,10.3
03/08/2018,15674653.75000000000,5949437371610.00,68.955403575000,0.8340257108430,17188512.5,10.3
02/08/2018,14541709.80000000000,5949437371609.00,65.416087886100,0.8069384509800,17186437.5,14.325
01/08/2018,14364964.40069870000,5949437371610.00,59.594781038726,0.9905411666667,17184062.5,8.033333333
31/07/2018,14996021.25000000000,5949437371610.00,62.577142791400,0.9502140476190,17182650,8.033333333
30/07/2018,13817728.25000000000,5949437371609.00,60.714697862000,0.9110878880600,17180812.5,14.775
29/07/2018,17783188.63733670000,5595791656330.00,105.557631595942,0.5393209235294,17178562.5,9.733333333
28/07/2018,14770485.99000000000,5178671069070.00,79.148503238400,0.7590459379310,17177012.5,9.733333333
27/07/2018,16568111.75000000000,5178671069072.00,72.941646013500,0.8862760538920,17175200,10.1
26/07/2018,17302326.28058500000,5178671069070.00,74.423729291414,0.7713709090909,17173000,7.933333333
25/07/2018,18661751.62500000000,5178671069070.00,75.489213821600,0.9650744915250,17171050,8.575
24/07/2018,15319928.25000000000,5178671069072.00,59.949645898100,0.9174355534590,17167487.5,11.88333333
23/07/2018,16326406.79798100000,5178671069070.00,70.496419556725,0.8900579216867,17166850,13.45
22/07/2018,16874334.75000000000,5178671069070.00,101.621533801000,0.4512927087910,17164775,13.45
21/07/2018,12556546.62500000000,5178671069072.00,68.635079306100,0.7157412262770,17161950,19.95
20/07/2018,14466795.39869630000,5178671069070.00,64.146053938501,0.8152927272727,17160787.5,10.91666667
19/07/2018,15668190.72000000000,5178671069070.00,70.530327755500,0.7346288011700,17158862.5,10.91666667
18/07/2018,16010523.00000000000,5178671069072.00,68.035650853800,1.0464742471300,17156437.5,14.65
17/07/2018,14162648.55683920000,5199615302170.00,58.689466286137,0.9093355345912,17154550,13.85
16/07/2018,9550007.43000000000,5363678461480.00,46.640624064400,0.9288074916670,17152562.5,13.85
15/07/2018,10424456.87500000000,5363678461481.00,65.281981745100,0.7739460902260,17150875,20.125
14/07/2018,10454811.32929180000,5363678461480.00,59.242449804742,1.1594898270677,17149400,15.3
13/07/2018,11015182.75000000000,5363678461480.00,53.561090378500,1.1135327062900,17147737.5,15.3
12/07/2018,11268737.62500000000,5363678461481.00,55.950431709200,1.1791594822700,17145337.5,10.61666667
11/07/2018,11007393.20064760000,5363678461480.00,53.608043601052,1.0065922592593,17144187.5,9.666666667
10/07/2018,12485753.00000000000,5363678461480.00,58.496853881300,0.9714905771810,17142500,9.666666667
09/07/2018,11427128.00000000000,5363678461481.00,55.973331957900,1.0604153529400,17139775,11.13333333
08/07/2018,13573744.76193320000,5363678461480.00,86.961014555277,0.5922095379747,17138937.5,12.55
07/07/2018,12914635.50000000000,5363678461480.00,76.541929704800,0.5372100576920,17136962.5,12.55
06/07/2018,13022240.00000000000,5363678461481.00,65.492577670200,0.6854585812500,17134237.5,13.5
05/07/2018,11406742.29655540000,5363678461480.00,57.148007497773,0.7837482189781,17133012.5,15.4
04/07/2018,11089706.00000000000,5363678461480.00,54.318172694300,0.9353529850750,17131300,15.4
03/07/2018,9617154.00000000000,5363678461481.00,45.224240877300,1.1138170086200,17128700,15.625
02/07/2018,11654033.02936070000,5172892177080.00,58.252398165363,0.9875501489362,17128175,17.05
01/07/2018,11673361.87500000000,5077499034880.00,75.393732895300,0.7052914421770,17126412.5,17.05
30/06/2018,10494418.50000000000,5077499034879.00,58.735613764100,0.9873401276600,17123175,16.925
29/06/2018,11427014.51256690000,5077499034880.00,57.551457356811,0.7465132980132,17122812.5,10.8
28/06/2018,12052693.75000000000,5077499034880.00,65.127554702800,0.6894295668790,17120925,10.8
27/06/2018,9288788.41500000000,5077499034879.00,50.289212126100,1.0880430743800,17117637.5,11.03333333
26/06/2018,11522845.22475580000,5077499034880.00,58.969341593600,1.0675916506849,17117450,12.76666667
25/06/2018,12092548.54500000000,5077499034880.00,61.446715548300,0.9209478343950,17115625,12.76666667
24/06/2018,13225424.94000000000,5077499034879.00,84.712326261500,0.4847369356730,17112112.5,16.825
23/06/2018,13084984.35843790000,5077499034880.00,77.264556036432,0.5344226687500,17111525,13.925
22/06/2018,12793132.95000000000,5077499034880.00,64.443846623100,0.7952716887420,17109525,13.925
21/06/2018,14388442.37000000000,5077499034879.00,74.718256586000,0.6167434294120,17106537.5,9.783333333
20/06/2018,14482144.85353470000,5077499034880.00,70.961338920228,1.0780002580645,17105512.5,17
19/06/2018,13329154.50000000000,5024546460930.00,70.996879128600,0.9086240838710,17103575,17
18/06/2018,13762650.40000000000,4940704885521.00,70.707777483200,0.6487076951220,17101025,11.7
17/06/2018,13246220.72717860000,4940704885520.00,90.856356115716,0.4909802675159,17099587.5,18
16/06/2018,13507060.33330000000,4940704885520.00,85.574768608500,0.4738389457830,17097625,18
15/06/2018,12305193.30000000000,4940704885521.00,60.499215325500,0.8013465163400,17095500,11.36666667
14/06/2018,12563621.70418410000,4940704885520.00,59.818509368630,0.7438820653595,17093637.5,10.23333333
13/06/2018,11320892.25000000000,4940704885520.00,54.409976036500,0.9130502657340,17091725,10.23333333
12/06/2018,11844835.52080000000,4940704885521.00,55.863354252900,1.0449314896600,17089950,11.88333333
11/06/2018,11987207.98742010000,4940704885520.00,56.226233078576,0.7930756142857,17088125,12.08333333
10/06/2018,10758310.22920000000,4940704885520.00,60.461326871200,0.7592674409450,17086375,12.08333333
09/06/2018,13551637.52920000000,4940704885521.00,79.757218424500,0.6309251188810,17084425,13.7
08/06/2018,14114417.17754200000,4940704885520.00,69.586051537425,0.8971630896552,17083000,10.03333333
07/06/2018,13721335.60420000000,4940704885520.00,66.850668034900,1.0825134895100,17081187.5,10.03333333
06/06/2018,14067189.50000000000,4940704885521.00,68.871033911100,0.9916829727890,17078900,13.48333333
05/06/2018,16505061.83270380000,4415593341670.00,77.524585759127,0.8484794857143,17077562.5,19.025
04/06/2018,17156875.25000000000,4306949573980.00,82.472091485800,1.0558923715800,17073387.5,19.025
03/06/2018,15688517.72500000000,4306949573981.00,96.708840324900,0.7712843496930,17073087.5,17.45
02/06/2018,14536335.52976740000,4306949573980.00,83.304214569691,0.6229467105263,17071050,10.61666667
01/06/2018,15635429.33330000000,4306949573980.00,76.839007918800,0.7219150843370,17067862.5,10.61666667
31/05/2018,15919297.25000000000,4306949573981.00,76.751896332000,0.7068835352940,17067075,15.4
30/05/2018,16513656.67177770000,4306949573980.00,80.488853820438,0.6259900804598,17064950,15.63333333
29/05/2018,12968995.58500000000,4306949573980.00,64.341589888100,0.8321533237410,17062337.5,15.63333333
28/05/2018,13947339.50000000000,4306949573981.00,74.642982583400,0.7101011153850,17061037.5,11.76666667
27/05/2018,15313094.10496200000,4306949573980.00,105.840394419184,0.4487271890244,17059087.5,18.575
26/05/2018,14869389.37500000000,4306949573980.00,94.687140367800,0.4884693827160,17056812.5,18.575
25/05/2018,16379524.33330000000,4306949573981.00,84.644731474100,0.6250619602270,17055012.5,14.75
24/05/2018,13875883.11273040000,4219142059010.00,66.711297230902,0.7261731538462,17051300,14.5
23/05/2018,15300373.50000000000,4143878474750.00,69.594631203800,0.7480443641980,17051025,14.5
22/05/2018,15129407.25000000000,4143878474754.00,75.451165118400,0.6977125562910,17049000,13.5
21/05/2018,17282837.08200590000,4143878474750.00,84.893738552553,0.7553699681529,17045762.5,20.25
20/05/2018,15313332.00000000000,4143878474750.00,97.854729371200,0.5550495555560,17045150,20.25
19/05/2018,15829830.04170000000,4143878474754.00,92.848539743900,0.5802587012990,17043350,24.675
18/05/2018,15763512.32894780000,4143878474750.00,74.294861925052,0.8392801554054,17040250,11.8
17/05/2018,13537217.61670000000,4143878474750.00,71.689198848900,0.8602549469700,17039575,11.8
16/05/2018,18670664.41170000000,4143878474754.00,90.818129643200,0.6065971396650,17037925,14.475
15/05/2018,16103188.31533690000,4143878474750.00,74.975618264993,0.7913805068493,17034700,14.875
14/05/2018,14284515.28830000000,4143878474750.00,69.533253096200,0.8727042727270,17033862.5,14.875
13/05/2018,16146155.58330000000,4143878474754.00,102.962622229000,0.5763450472970,17032212.5,11.11666667
12/05/2018,18033347.72935670000,4143878474750.00,98.663652390668,0.6442366848485,17029187.5,16.575
11/05/2018,13452669.73800000000,4138123233250.00,64.464660669600,1.0755712047200,17028300,16.575
10/05/2018,17520355.41670000000,4022059196164.00,85.008552922400,0.7333766948050,17026712.5,9.266666667
09/05/2018,19367520.37010150000,4022059196160.00,89.221231429526,0.7329255875000,17023600,16.1
08/05/2018,16034706.97920000000,4022059196160.00,75.070906415700,0.9153971294960,17022787.5,16.1
07/05/2018,17532514.44000000000,4022059196164.00,87.088750061600,0.8677013866670,17021050,13.18333333
06/05/2018,16838802.17268550000,4022059196160.00,98.036237403634,0.7584010583942,17018087.5,16.3
05/05/2018,19738957.97330000000,4022059196160.00,98.886590510900,0.7264893602480,17017462.5,16.3
04/05/2018,16751009.25000000000,4022059196164.00,78.210078037700,0.9738190289860,17015450,15.175
03/05/2018,18065019.75930260000,4022059196160.00,79.051902272888,0.8679247019868,17012537.5,7.6
02/05/2018,16155938.35200000000,4022059196160.00,77.703242731000,0.8779781357140,17011837.5,7.6
01/05/2018,17923394.91670000000,4022059196164.00,91.076681797600,0.6732715506330,17010087.5,15.65
30/04/2018,18355130.60404070000,4022059196160.00,85.330233809410,0.7483969354839,17007012.5,11.53333333
29/04/2018,18435206.29170000000,4022059196160.00,103.766879523000,0.6234897341770,17006175,11.53333333
28/04/2018,14931203.50670000000,4022059196164.00,75.181695884700,0.8442747031250,17004200,11.58333333
27/04/2018,16863598.90931410000,3943557223450.00,79.877220474302,0.9559950352113,17001475,8.183333333
26/04/2018,16429027.84250000000,3839316899030.00,78.178056794400,0.8847065106380,17000825,8.183333333
25/04/2018,14253380.31330000000,3839316899029.00,68.756402912100,1.0430313739800,16999062.5,21.175
24/04/2018,19313819.54564290000,3839316899030.00,74.994930963337,0.9671785220126,16995962.5,20.475
23/04/2018,17086010.43750000000,3839316899030.00,76.633786592300,0.7626160588240,16995537.5,20.475
22/04/2018,17677096.66670000000,3839316899029.00,103.969524991000,0.5588472312500,16993625,19.675
21/04/2018,18417858.11000730000,3839316899030.00,92.420154703876,0.7643129119497,16990450,10.7
20/04/2018,15169132.86420000000,3839316899030.00,74.200764618200,0.8184397883210,16989637.5,10.7
19/04/2018,18366540.62500000000,3839316899029.00,87.086472892800,0.6257996292130,16987925,7.2
18/04/2018,16302064.26936520000,3839316899030.00,81.209844920620,0.6744610250000,16984912.5,9.55
17/04/2018,15988219.27510000000,3839316899030.00,80.242703444900,0.7278044691360,16983700,9.55
16/04/2018,14177203.37500000000,3839316899029.00,73.348982227600,0.9675472553190,16981675,10.95
15/04/2018,17099064.22083010000,3839316899030.00,98.088400387959,0.8475216748466,16979400,13.3
14/04/2018,13762525.17550000000,3796188328000.00,86.216072499200,0.7989102700730,16977875,13.3
13/04/2018,16284279.68750000000,3511060552899.00,76.266709975500,0.7227594969700,16976162.5,11.95
12/04/2018,14467514.38724620000,3511060552900.00,68.045595970398,0.8257664545455,16973887.5,8.616666667
11/04/2018,13939111.66670000000,3511060552900.00,76.926944320800,0.6382905155280,16972175,8.616666667
10/04/2018,13914521.91670000000,3511060552899.00,75.479750891400,0.6831044512200,16968362.5,9.9
09/04/2018,12870549.02924400000,3511060552900.00,72.894938516246,0.7384877755102,16968112.5,14.25
08/04/2018,14130051.69830000000,3511060552900.00,103.010261217000,0.4314517639750,16966275,14.25
07/04/2018,15587298.00000000000,3511060552899.00,102.014968837000,0.5388250888890,16962837.5,15.9
06/04/2018,11856536.27285650000,3511060552900.00,66.935028497228,0.8246476159420,16962012.5,17.175
05/04/2018,13311694.50000000000,3511060552900.00,74.127166694000,0.6462447179490,16960287.5,17.175
04/04/2018,12472512.06250000000,3511060552899.00,68.068372605000,0.7233463401360,16957300,15.675
